,season,scheduled_date,attendance,market,name,team_code,team_id,alias,current_division,points_game,win,opp_market,opp_name,opp_code,opp_id,opp_alias,opp_current_division,opp_points_game
1490,2010,13-JAN-11 12:00 AM,400.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,59,False,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,85
1491,2008,14-FEB-09 12:00 AM,158.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,82,False,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,85
1492,2016,19-JAN-17 12:00 AM,600.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,69,False,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,77
1493,2016,25-FEB-17 12:00 AM,712.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,95,False,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,100
1494,2015,28-JAN-16 12:00 AM,1092.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,78,False,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,83
1495,2007,31-JAN-08 12:00 AM,259.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,77,False,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,86
1496,2015,02-JAN-16 12:00 AM,247.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,78,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,76
1497,2012,07-FEB-13 12:00 AM,145.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,59,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,58
1498,2012,10-JAN-13 12:00 AM,477.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,78,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,69
1499,2010,12-FEB-11 12:00 AM,502.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,80,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,77
1500,2011,12-JAN-12 12:00 AM,179.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,70,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,66
1501,2007,16-FEB-08 12:00 AM,255.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,114,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,103
1502,2009,19-DEC-09 12:00 AM,372.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,71,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,57
1503,2008,29-JAN-09 12:00 AM,375.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,90,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,70
1504,2014,29-JAN-15 12:00 AM,432.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,91,True,Texas A&M International University,Dustdevils,30090,7ad72c48-7b93-411f-8d49-69feed4c8296,TAMI,D2,79
1505,2011,02-FEB-12 12:00 AM,689.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,59,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,70
1506,2016,04-FEB-17 12:00 AM,672.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,68,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,73
1507,2010,08-JAN-11 12:00 AM,328.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,61,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,84
1508,2013,11-JAN-14 12:00 AM,365.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,78,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,83
1509,2009,18-FEB-10 12:00 AM,1678.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,70,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,81
1510,2015,18-FEB-16 12:00 AM,932.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,80,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,86
1511,2013,20-FEB-14 12:00 AM,1318.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,91,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,95
1512,2014,22-JAN-15 12:00 AM,1227.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,89,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,90
1513,2012,23-FEB-13 12:00 AM,678.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,78,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,88
1514,2015,23-JAN-16 12:00 AM,288.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,78,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,79
1515,2012,26-JAN-13 12:00 AM,1109.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,80,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,93
1516,2016,31-DEC-16 12:00 AM,641.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,84,False,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,98
1517,2010,07-FEB-11 12:00 AM,221.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,80,True,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,69
1518,2011,07-JAN-12 12:00 AM,227.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,84,True,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,68
1519,2009,16-JAN-10 12:00 AM,401.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,97,True,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,84
1520,2014,19-FEB-15 12:00 AM,812.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,90,True,"University of Arkansas, Fort Smith",Lions,30105,d60169cc-ecef-464d-87bb-9919b2e61173,UAFS,D2,88
1521,2016,10-DEC-16 12:00 AM,856.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,64,False,Northwestern Oklahoma State University,Rangers,30178,0eeab71d-0497-4ab3-82f9-e682598754f0,NOSU,D2,72
1522,2010,12-NOV-10 12:00 AM,103.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,91,True,Southwestern Oklahoma State University,Bulldogs,8744,6cc8645d-74d6-4cfb-b98e-edf9f307b5e0,SWOSU,D2,78
1523,2008,17-JAN-09 12:00 AM,84.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,71,False,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,80
1524,2015,19-DEC-15 12:00 AM,173.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,97,False,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,106
1525,2010,19-FEB-11 12:00 AM,300.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,77,False,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,84
1526,2007,19-JAN-08 12:00 AM,397.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,66,False,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,77
1527,2012,19-JAN-13 12:00 AM,168.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,64,False,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,74
1528,2012,16-FEB-13 12:00 AM,315.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,80,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,62
1529,2011,18-FEB-12 12:00 AM,512.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,57,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,43
1530,2011,19-JAN-12 12:00 AM,327.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,68,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,63
1531,2014,20-DEC-14 12:00 AM,305.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,101,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,91
1532,2010,20-JAN-11 12:00 AM,342.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,78,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,71
1533,2008,21-FEB-09 12:00 AM,601.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,80,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,77
1534,2009,21-JAN-10 12:00 AM,7.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,63,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,50
1535,2007,23-FEB-08 12:00 AM,161.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,90,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,74
1536,2015,25-FEB-16 12:00 AM,422.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,89,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,73
1537,2013,25-JAN-14 12:00 AM,245.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,82,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,75
1538,2014,26-FEB-15 12:00 AM,210.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,98,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,94
1539,2009,27-FEB-10 12:00 AM,476.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,57,True,University of Texas of the Permian Basin,Falcons,30088,61cebb5a-7d52-4486-a203-24b6ebe8faac,UTPB,D2,54
1540,2011,11-NOV-11 12:00 AM,744.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,83,True,Missouri University of Science and Technology,Miners,435,6f92e00e-3afa-43fe-bfd3-232dca131da8,MZST,D2,61
1541,2011,19-NOV-11 12:00 AM,225.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D2,83,True,Missouri University of Science and Technology,Miners,435,6f92e00e-3afa-43fe-bfd3-232dca131da8,MZST,D2,53
1542,2013,19-DEC-13 12:00 AM,165.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D3,90,False,McMurry University,War Hawks,8530,8788ec53-135b-4fe6-8cfa-292ee0e57dbb,MCM,D3,92
1543,2013,08-FEB-14 12:00 AM,354.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D3,68,True,McMurry University,War Hawks,8530,8788ec53-135b-4fe6-8cfa-292ee0e57dbb,MCM,D3,67
1544,2012,28-FEB-13 12:00 AM,346.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D3,72,True,McMurry University,War Hawks,8530,8788ec53-135b-4fe6-8cfa-292ee0e57dbb,MCM,D3,70
1545,2012,29-NOV-12 12:00 AM,477.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,D3,61,True,McMurry University,War Hawks,8530,8788ec53-135b-4fe6-8cfa-292ee0e57dbb,MCM,D3,52
1546,2010,18-DEC-10 12:00 AM,472.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,89,True,McPherson,Bulldogs,506039,b40c3e0f-fef2-41a0-98c6-40534b64f613,MCPH,NAIA,87
1547,2009,18-DEC-10 12:00 AM,472.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,89,True,McPherson,Bulldogs,506039,b40c3e0f-fef2-41a0-98c6-40534b64f613,MCPH,NAIA,87
1548,2009,12-DEC-09 12:00 AM,427.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,88,True,York (NE),Panthers,500575,34309039-b4f3-4afc-96a3-844ec0e9a150,YORK,NAIA,76
1549,2008,13-DEC-08 12:00 AM,372.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,119,True,York (NE),Panthers,500575,34309039-b4f3-4afc-96a3-844ec0e9a150,YORK,NAIA,68
1550,2008,05-JAN-09 12:00 AM,206.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,94,True,Tabor College,Bluejays,506050,ea22a80e-0194-4bda-99d1-a32f3545fffc,TAB,NAIA,72
1551,2010,06-DEC-10 12:00 AM,477.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,85,True,Tabor College,Bluejays,506050,ea22a80e-0194-4bda-99d1-a32f3545fffc,TAB,NAIA,77
1552,2009,06-DEC-10 12:00 AM,477.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,85,True,Tabor College,Bluejays,506050,ea22a80e-0194-4bda-99d1-a32f3545fffc,TAB,NAIA,77
1553,2012,12-NOV-12 12:00 AM,289.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,97,True,Tabor College,Bluejays,506050,ea22a80e-0194-4bda-99d1-a32f3545fffc,TAB,NAIA,60
1554,2007,15-DEC-07 12:00 AM,325.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,82,True,Tabor College,Bluejays,506050,ea22a80e-0194-4bda-99d1-a32f3545fffc,TAB,NAIA,61
1555,2009,16-NOV-09 12:00 AM,728.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,73,True,Tabor College,Bluejays,506050,ea22a80e-0194-4bda-99d1-a32f3545fffc,TAB,NAIA,60
1556,2006,16-NOV-09 12:00 AM,728.0,Newman University,Jets,30054,cbc776ac-4d74-47f9-9490-1a3e0faf6764,cbc776ac-4d74-47f9-9490-1a3e0faf6764,NAIA,73,True,Tabor College,Bluejays,506050,ea22a80e-0194-4bda-99d1-a32f3545fffc,TAB,NAIA,60
1557,2007,01-DEC-07 12:00 AM,96.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,70,False,,,152,,,,93
1558,2012,01-DEC-12 12:00 AM,151.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,68,False,,,621,,,,92
1559,2014,01-DEC-14 12:00 AM,121.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,54,False,,,548,,,,84
1560,2005,01-FEB-06 12:00 AM,119.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,72,False,,,532,,,,85
1561,2007,01-MAR-08 12:00 AM,359.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,65,False,,,532,,,,72
1562,2006,02-DEC-06 12:00 AM,115.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,90,False,,,1133,,,,93
1563,2008,02-DEC-08 12:00 AM,175.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,52,False,,,717,,,,92
1564,2009,02-FEB-10 12:00 AM,265.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,61,False,,,26107,,,,83
1565,2012,02-FEB-13 12:00 AM,156.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,49,False,,,26107,,,,61
1566,2013,03-DEC-13 12:00 AM,112.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,51,False,,,569,,,,57
1567,2016,04-FEB-17 12:00 AM,117.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,68,False,,,26107,,,,69
1568,2016,04-JAN-17 12:00 AM,117.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,58,False,,,717,,,,88
1569,2007,05-FEB-08 12:00 AM,225.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,72,False,,,621,,,,97
1570,2012,05-FEB-13 12:00 AM,100.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,56,False,,,569,,,,69
1571,2005,06-DEC-05 12:00 AM,140.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,65,False,,,532,,,,78
1572,2015,06-FEB-16 12:00 AM,117.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,64,False,,,26107,,,,65
1573,2012,07-DEC-12 12:00 AM,275.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,52,False,,,717,,,,83
1574,2008,07-FEB-09 12:00 AM,130.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,60,False,,,26107,,,,75
1575,2011,07-FEB-12 12:00 AM,114.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,59,False,,,569,,,,71
1576,2014,07-FEB-15 12:00 AM,161.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,45,False,,,26107,,,,61
1577,2011,07-JAN-12 12:00 AM,102.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,49,False,,,532,,,,68
1578,2013,07-JAN-14 12:00 AM,78.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,66,False,,,532,,,,80
1579,2007,08-FEB-08 12:00 AM,96.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,75,False,,,379,,,,82
1580,2010,08-JAN-11 12:00 AM,123.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,54,False,,,532,,,,77
1581,2012,08-JAN-13 12:00 AM,90.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,48,False,,,532,,,,72
1582,2011,09-FEB-12 12:00 AM,517.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,57,False,,,26107,,,,89
1583,2006,09-JAN-07 12:00 AM,114.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,73,False,,,532,,,,109
1584,2015,09-JAN-16 12:00 AM,41.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,61,False,,,26107,,,,68
1585,2005,10-DEC-05 12:00 AM,79.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,92,False,,,26107,,,,97
1586,2011,10-DEC-11 12:00 AM,102.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,54,False,,,569,,,,56
1587,2016,10-DEC-16 12:00 AM,147.0,Lesley University,Lynx,24317,18639fcc-f66b-4694-bcf7-d81a8c320b6c,18639fcc-f66b-4694-bcf7-d81a8c320b6c,,68,False,,,26107,,,,75
